PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
1067	Unknown	3468	19.10898	19.23072	19.30818	701.4091	7318.32177734375	66028.2578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	107.7584	701.40906:7592 702.41406:3437 702.59692:455 703.41632:1500 703.62238:393 704.40991:517 704.52032:403 705.00037:313 705.50104:1689	
1068	Unknown	3468	19.10345	19.23072	19.69555	767.4385	27816.9453125	545088.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	424.9311	767.43854:28398 767.69598:968 768.44189:13408 768.98242:526 769.44519:3775 770.11993:379 770.44763:847 770.56293:352 771.42755:356 771.64886:360	
1069	Unknown	3469	19.21412	19.23625	19.29712	724.5186	62828.48828125	289954.71875	null	[M+H]+	M + 3	isotope of 1044	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	127.595	724.07147:843 724.17255:726 724.33032:210 724.51862:66377 725.5177:9433 725.74902:756 725.98499:387 726.07794:385 726.1405:306 726.46307:1461 726.7027:329 726.77539:301 726.9776:407 727.18005:399 727.25403:233 727.32556:302 727.48511:961 727.76495:243 727.86615:230 728.09241:358 728.19135:203 728.26758:326 728.51544:510 728.7771:203 728.86707:275 729.00476:329 729.10541:251 729.20776:278	
1070	Unknown	3475	19.24732	19.26945	19.33032	665.6774	2862.01220703125	5424.69873046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.19029	665.46179:145523 665.67743:5325 665.77075:1887 665.90588:867 665.99158:437 666.13611:316 666.4635:21982 666.71442:872 666.85712:333 666.94617:410 667.00208:268 667.26093:337 667.46564:3115 667.62976:389 668.04388:384 668.27234:206 668.479:780 668.64722:360 668.78925:202 669.10046:217 669.47742:339 669.62915:238 669.98352:288 670.17456:280 670.28406:324 670.35016:272 670.44324:307 670.51312:341 670.61035:344	
1071	Unknown	3484	19.23625	19.31925	19.35798	723.7468	3843.92919921875	8471.3232421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.15116	723.51636:286894 723.74677:12435 723.85419:5093 724.02203:494 724.08527:530 724.15515:551 724.24738:465 724.34735:354 724.51868:46924 724.88013:1097 725.51917:5783 725.91382:436 726.00867:350 726.08319:492 726.13702:442 726.22028:357 726.46863:704 726.67792:480 726.83746:344 726.94629:462 727.05255:269 727.29303:224 727.48621:832 727.60571:403 727.67755:310 727.83868:212 727.97473:272 728.10364:229 728.23004:376 728.51758:870	
1072	Unknown	3484	19.20858	19.31925	19.61253	1199.982	16685.533203125	157476.046875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	303.3775	1199.98181:16889 1200.26477:590 1200.98621:15027 1201.39099:563 1201.99133:5895 1202.99219:2191 1203.40149:415 1204.01453:492 1204.97925:345	
1073	Unknown	3484	19.21412	19.31925	19.56273	1200.986	14369.0458984375	131017.1875	null	[M+H]+	M + 1	isotope of 1072	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	312.0566	1200.98621:15027 1201.39099:563 1201.99133:5895 1202.99219:2191 1203.40149:415 1204.01453:492 1204.97925:345 1205.57263:210 1205.85681:223	
1074	Unknown	3484	19.23072	19.31925	19.3746	1202.992	2126.02319335938	11805.35546875	null	[M+H]+	M + 3	isotope of 1072	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.8787	1202.99219:2191 1203.40149:415 1204.01453:492 1204.97925:345 1205.57263:210 1205.85681:223	
1075	Unknown	3484	19.21412	19.31925	19.69555	1221.966	25947.54296875	286970.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	396.5169	1221.96643:27281 1222.39526:540 1222.9696:21154 1223.58521:549 1223.96973:9102 1224.28088:626 1224.40991:583 1224.55249:482 1224.97571:3311 1225.97302:916 1226.56458:347	
1076	Unknown	3485	19.19752	19.32478	19.74535	537.5361	60447.5234375	884993.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	717.162	537.04028:224 537.53613:63172 538.37885:328 538.53906:22457 538.74261:543 538.82397:267 538.88452:209 538.9635:214 539.33209:301 539.54047:5147 540.4118:522 540.53418:764 542.37415:211	
1077	Unknown	3485	19.19198	19.32478	19.72875	538.5391	21611.3515625	321994.5	null	[M+H]+	M + 1	isotope of 1076	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	272.8183	538.37885:328 538.53906:22457 538.74261:543 538.82397:267 538.88452:209 538.9635:214 539.33209:301 539.54047:5147 540.4118:522 540.53418:764 542.37415:211	
1078	Unknown	3485	19.21412	19.32478	19.38567	539.5405	4506.2861328125	27364.232421875	null	[M+H]+	M + 2	isotope of 1076	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	58.77193	539.33209:301 539.54047:5147 540.4118:522 540.53418:764 542.37415:211	
1079	Unknown	3485	19.0149	19.32478	19.46867	1201.993	5833.9658203125	48649.328125	null	[M+H]+	M + 2	isotope of 1072	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	129.4672	1201.99255:5684 1202.33765:525 1202.98743:1984 1203.99194:685 1206.89465:214	
1080	Unknown	3485	19.22518	19.32478	19.78962	1222.968	21302.376953125	243110.765625	null	[M+H]+	M + 1	isotope of 1075	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	393.6947	1222.9679:21386 1223.34399:707 1223.56543:587 1223.9707:9082 1224.25281:753 1224.96997:2726 1225.97791:761	
1081	Unknown	3485	19.22518	19.32478	19.66235	1223.971	9082.9423828125	103389.6796875	null	[M+H]+	M + 2	isotope of 1075	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	195.2283	1223.56543:587 1223.9707:9082 1224.25281:753 1224.96997:2726 1225.97791:761 1228.00757:595	
1082	Unknown	3486	18.97617	19.33032	19.64575	1096.044	5245.556640625	64845.0703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	122.7468	1096.04431:5247 1096.59814:210 1096.78931:276 1097.04736:4195 1098.04749:1995 1098.22375:322 1099.04053:554 1099.99707:236 1100.64343:222 1101.02625:341	
1083	Unknown	3488	19.24732	19.34138	19.65682	1097.05	4336.65380859375	52971.703125	null	[M+H]+	M + 1	isotope of 1082	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	90.93913	1097.04993:4335 1098.05518:1620 1099.06677:561 1099.71375:266	
1084	Unknown	3516	19.42993	19.49633	20.08843	595.5901	185260.453125	3041839.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1024.2	595.59009:185553 596.59265:69003 597.59424:14802 597.78821:373 598.59637:2009 598.97327:234 599.13678:328 599.30164:287 599.46484:351 599.59296:324 600.45905:239 600.52625:244	
1085	Unknown	3517	19.48527	19.50187	19.78408	597.5935	14759.580078125	158125.015625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	184.2424	597.59351:14381 598.5968:2573 598.96381:203 599.50061:323 600.45782:352 600.95221:253 601.48431:354 602.36914:320 602.50092:225	
1086	Unknown	3530	19.45207	19.5738	19.5904	104.9927	49821.49609375	374673.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.41076	104.99269:51006 105.08522:1421 105.99606:1314 106.99614:289 107.0704:599 109.09943:233	
1087	Unknown	3530	19.4742	19.5738	19.65682	739.4984	4611.0712890625	40620.4453125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.7619	739.49872:5055 740.50232:2432 741.0448:396 741.49908:732 741.60211:485 742.51196:542 742.6698:234 742.99048:258 743.41833:230 743.68286:261 744.48846:256	
1088	Unknown	3564	19.5406	19.76195	20.02203	609.6022	4886.6357421875	81144.3359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	69.76677	609.28284:211 609.40997:388 609.60223:4990 610.37927:256 610.60272:1847 610.9668:204 611.36676:251 611.60083:840 612.40051:216 612.59229:223 612.99402:310 613.45917:415 613.59589:361 614.48987:254	
1089	Unknown	3571	19.63467	19.80068	19.89475	621.6031	7728.77783203125	90875.390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	91.30078	621.60394:7940 622.60547:3199 623.01355:25232 623.61884:11328 623.8194:494 624.01428:2400 624.18921:384 624.45624:396 624.62256:4678 625.02118:1131 625.38:359 625.62128:1232 626.0379:222 626.4837:270	
1090	Unknown	3652	20.0995	20.24892	20.52007	566.5689	22776.142578125	326960.59375	null	[M+H]+	M + 1	isotope of 1102	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	209.3585	566.56891:22762 566.77344:512 566.94867:410 567.3761:241 567.57123:4862 567.95526:216 568.56421:723 568.96466:232 569.42487:374 569.56537:255 570.45343:403 571.46979:342 571.56384:216	
1091	Unknown	3652	20.10503	20.24892	20.86868	587.5495	81648.1796875	1567048.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1015.368	587.31909:243 587.5495:84945 588.55157:30878 589.55365:8254 589.74493:211 589.95465:366 590.54602:1491 590.98309:226 591.4043:3949 591.9649:291 592.40649:1362 592.49188:370	
1092	Unknown	3652	20.15483	20.24892	20.30425	589.552	7535.25	51122.7109375	null	[M+H]+	M + 2	isotope of 1091	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	70.34818	589.55365:8254 589.74493:211 589.95465:366 590.54602:1491 590.98309:226 591.4043:3949 591.9649:291 592.40649:1362 592.49188:370 592.58551:237 592.97327:337 593.40906:556 593.58038:409 593.94824:499	
1093	Unknown	3652	20.07183	20.24892	20.29318	603.5223	6069.5009765625	38986.30078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	78.21839	603.52234:6248 604.52338:2192 605.32349:295 605.51685:1182 605.90411:280 606.52563:394 607.41309:472 607.54993:565 608.00592:272	
1094	Unknown	3652	20.0829	20.24892	20.81888	625.627	40374.91015625	773046.0625	null	[M+H]+	M + 2	isotope of 1098	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	409.7318	625.62701:42903 625.92773:475 626.02075:349 626.10016:233 626.48065:337 626.62799:5482 626.80414:248 627.00226:362 627.57953:844 628.46735:408 628.61591:222 628.97992:280 629.54791:306 629.89563:228 630.40894:259 630.57013:256	
1095	Unknown	3652	19.95563	20.24892	20.43705	1152.106	7233.07861328125	72184.1171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	186.5132	1152.10571:7437 1152.35803:404 1153.1134:6278 1154.11304:2505 1154.79016:225 1155.11255:763 1155.87805:237 1156.95715:405	
1096	Unknown	3652	19.87262	20.24892	20.55327	1153.113	5920.17236328125	68669.3359375	null	[M+H]+	M + 1	isotope of 1095	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	145.542	1153.1134:6278 1154.11304:2505 1154.79016:225 1155.11255:763 1155.87805:237 1156.95715:405	
1097	Unknown	3653	20.0829	20.25445	20.32085	567.5704	4991.09814453125	38375.203125	null	[M+H]+	M + 2	isotope of 1102	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	56.20553	567.57043:5370 568.57288:795 569.43097:202 569.55475:269 570.42053:395 571.41522:264 572.53711:202	
1098	Unknown	3653	20.07183	20.25445	21.2173	623.6213	455618.96875	9108479	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2666.93	623.62134:463938 624.6239:198601 625.62683:40421 625.91931:409 625.99493:528 626.08838:327 626.62878:5173 626.78125:270 627.02832:369 627.52106:338 627.6311:791 628.46338:507	
1099	Unknown	3653	20.08843	20.25445	21.2007	624.6239	197004.9375	3827622.75	null	[M+H]+	M + 1	isotope of 1098	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1871.83	624.6239:198601 625.62683:40421 625.91931:409 625.99493:528 626.08838:327 626.62878:5173 626.78125:270 627.02832:369 627.52106:338 627.6311:791 628.46338:507 629.00562:352 629.33453:201 629.54779:372	
1100	Unknown	3653	20.13823	20.25445	20.31532	669.5513	2734.11938476563	17711.111328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.72528	669.55127:2910 669.71509:249 670.55273:1022 670.65411:300 670.97485:428 671.09741:216 671.4248:235 671.57306:368 672.52179:359 672.97913:320 673.50714:373 674.50012:311	
1101	Unknown	3653	20.14377	20.25445	20.36512	1154.109	2485.96020507813	19506.572265625	null	[M+H]+	M + 2	isotope of 1095	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	60.48328	1154.10938:2746 1154.90649:304 1155.11902:789 1156.12537:270 1156.9635:313 1158.92651:221	
1102	Unknown	3654	20.1161	20.25998	21.1675	565.5677	58728.29296875	1056946	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	597.6635	565.38574:295 565.56769:58271 566.57037:22989 566.76276:592 566.94672:589 567.57361:4587 568.56549:810 568.97742:284 569.37079:347 569.52332:215 570.45398:264	
1103	Unknown	3654	20.0995	20.25998	20.79122	588.5521	31121.927734375	592712.8125	null	[M+H]+	M + 1	isotope of 1091	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	293.5277	588.55206:31519 588.94006:217 589.55011:7399 589.80585:231 589.95251:225 590.427:377 590.54791:1704 590.97632:296 591.40466:4377 591.61273:305 591.94812:263 592.40485:1300 592.57599:203 593.39545:322	
1104	Unknown	3763	20.83548	20.86315	21.09003	104.9928	55448.1484375	364053.90625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	200.7491	104.99272:56142 105.99706:1274 106.99648:429 107.06989:512 107.96715:225 109.09636:213	
1105	Unknown	3767	20.85762	20.88528	21.12877	649.637	2801.3388671875	15039.33984375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.09373	649.40936:351 649.63696:3021 650.62988:1541 651.00507:487 651.65009:2843 651.93683:220 652.49005:267 652.64935:1865 652.94788:234 653.12744:206 653.62433:355 654.49701:224 654.62427:230	
1106	Unknown	3772	20.84655	20.91295	21.0513	233.0552	10380.9833984375	45791.00390625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	71.86075	233.05518:10702 234.05478:1999 235.05037:4292 235.16171:315 236.05705:673 236.12129:506 237.04805:923 237.10425:447 237.16524:250 238.05391:224	
1107	Unknown	3773	20.87422	20.91848	21.04577	235.0504	4100.80322265625	13690.2236328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.53317	235.05145:4454 236.05132:839 236.11354:559 237.04935:782 237.15034:291 238.05052:270 238.17427:388 239.04916:688 239.14961:509 240.01686:227	
1108	Unknown	3773	20.85208	20.91848	21.02363	291.1079	2469.83251953125	10551.2880859375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.29884	291.0018:387 291.10788:2743 291.18845:445 291.24646:317 292.10519:1316 293.10492:1139 293.17456:628 294.20944:1284 294.96793:249	
1109	Unknown	3782	20.86868	20.96828	21.12877	635.0266	1873.29675292969	8217.578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.27655	635.02655:2162 636.00568:366 636.9837:219 637.62457:451 638.63531:284 638.97217:203	
1110	Unknown	3782	20.84655	20.96828	21.12877	667.0475	1064.98718261719	4532.033203125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.66414	666.60529:288 667.04749:1214 667.95367:241 668.05261:345 671.00018:250	
1111	Unknown	3783	20.93508	20.97382	21.0513	155.0928	1210.07043457031	2796.19482421875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.637138	155.09279:1411 155.97412:362 156.05286:350 156.11691:411 157.04555:263 157.09077:220 158.01353:5132 158.99881:2161 159.06308:440 159.11621:219	
1112	Unknown	3783	20.89082	20.97382	21.17857	164.9201	2660.55859375	12665.0634765625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.06675	164.92139:2936 165.00014:733 165.05057:1052 165.11821:208 166.00075:230 166.0518:234 166.91515:202 166.99681:285 167.08514:228 167.15234:231 168.12157:449 169.06523:224	
1113	Unknown	3785	20.89082	20.98488	21.15643	142.9391	2084.583984375	9951.0771484375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.33046	142.93906:2312 143.03127:1368 143.11592:272 144.03366:637	
1114	Unknown	3790	20.92402	21.01257	21.07897	194.1175	6930.697265625	27922.412109375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	34.59021	193.99811:265 194.11754:7634 195.12206:2157 196.1322:469 196.99841:215 197.15137:397 198.04585:224 199.03465:1604	
1115	Unknown	3791	20.86868	21.0181	21.1177	142.0349	8128.27734375	50792.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.17952	142.03493:9104 142.93907:916 143.03162:2780 143.99408:271 144.03276:1625 145.01808:294	
1116	Unknown	3791	20.94062	21.0181	21.11217	184.0488	2917.92993164063	15967.20703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.56545	184.04883:3227 185.05888:1058 185.15359:242 186.04303:400 186.99263:528 187.03453:208 187.1179:451	
1117	Unknown	3791	20.94062	21.0181	21.0679	201.0728	3443.5205078125	15601.2294921875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.07184	201.01292:425 201.07283:3337 201.98885:339 202.07135:694 202.12253:287 202.99719:509 203.07416:527 203.15181:385 205.05914:214 206.02614:308	
1118	Unknown	3792	20.87975	21.02363	21.1675	124.0241	9040.4130859375	61245.11328125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.8124	124.0241:9774 124.12339:225 125.02465:2059 126.02318:1615 126.12645:475	
1119	Unknown	3792	20.92402	21.02363	21.12323	126.023	1460.8271484375	8750.6865234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.24765	126.02318:1615 126.12645:475 129.10201:449 130.10109:257 131.00743:227	
